,pred
2621,1091020.5823824399
2622,411924.0721289214
2623,621958.7180231086
2624,851433.2946494714
2625,261538.21002916325
2626,497525.9178333642
2627,578400.3665498008
2628,159679.5123300477
2629,391870.5775344961
2630,1244277.0665953797
2631,790053.5368132395
2632,366843.7425727529
2633,319870.4111234543
2634,851798.7685954213
2635,385223.0225881059
2636,528726.4508478785
2637,678707.2311337014
2638,257296.37132513974
2639,820364.8644193833
2640,980604.1955132072
2641,840716.8355174614
2642,672063.5829099367
2643,529805.6004477245
2644,912437.6613500159
2645,1061473.717827984
2646,400489.599789578
2647,1195744.85817563
2648,890388.6213101498
2649,151844.7999863975
2650,421601.5006336159
2651,387530.91751313646
2652,951310.0179237615
2653,509068.1256882172
2654,349848.6558318302
2655,617058.4167136529
2656,268635.82715063624
2657,279748.6939127641
2658,650176.891103513
2659,915578.0911803973
2660,405882.2911919979
2661,277910.9761884029
2662,757279.0178684181
2663,456257.7715021249
2664,1047302.7456934822
2665,429019.78186078265
2666,800979.5830414816
2667,1395677.4677269082
2668,241627.15573834113
2669,237553.71198000567
2670,715694.9196036228
2671,202048.33222225498
2672,2282821.067469516
2673,998587.8445469124
2674,847347.0919280491
2675,217795.51994976905
2676,244563.25132937418
2677,1140018.9731905363
2678,763272.2806090323
2679,418906.82448061294
2680,348345.43522491754
2681,563578.8708392582
2682,625095.2117908084
2683,3195618.168915738
2684,1815180.519194638
2685,371442.92217206815
2686,765146.771266114
2687,1295003.8167897875
2688,395237.19744866225
2689,475480.8162468501
2690,217531.4627215986
2691,468137.178002055
2692,301082.09891839494
2693,294049.42466893274
2694,451796.92922864883
2695,1207137.298142302
2696,852760.7956797284
2697,1097375.3774511365
2698,266932.2134364075
2699,201740.2936569364
2700,1087667.0649344884
2701,512819.6330602558
2702,415308.9867422172
2703,133247.38467247115
2704,847020.8770359893
2705,882289.813542153
2706,988697.7039984651
2707,734732.8405830931
2708,698040.0786157813
2709,298485.8021573963
2710,318759.8733607662
2711,853273.6261893156
2712,586767.1923306349
2713,781690.7351174895
2714,1378147.1305131381
2715,603338.1609701698
2716,2225208.581502143
2717,2054228.3710619027
2718,465778.3739689849
2719,320854.91318877373
2720,378152.019880134
2721,833851.029209379
2722,480287.3950223186
2723,665965.247569168
2724,339226.93631888914
2725,1125723.2917067136
2726,717372.4558168015
2727,443795.8758405137
2728,616790.3977777044
2729,1180159.1080882659
2730,988813.6170758143
2731,707076.9290992989
2732,331802.67462108895
2733,1027337.0815035633
2734,938888.5666145721
2735,517242.7676572182
2736,1502378.3846012517
2737,438125.99669501645
2738,278775.79390224925
2739,434497.72929589025
2740,129606.89260207092
2741,200846.97588267908
2742,304340.8268603694
2743,475576.09133874334
2744,665298.4090471829
2745,640874.0986268033
2746,224025.72812575535
2747,1499972.120792339
2748,452278.99999999185
2749,381482.76270605426
2750,309448.40527830593
2751,324936.8786269293
2752,350023.398641356
2753,684784.2683043408
2754,687921.9778990193
2755,404836.15823721566
2756,431616.5170317358
2757,432479.51447938586
2758,329637.40546885796
2759,389872.28916891146
2760,1109291.818657011
2761,952804.6563428518
2762,281629.4484174694
2763,888848.7638997751
2764,277044.8646110289
2765,853976.7135787869
2766,841307.5713468259
2767,650226.4442201358
2768,519697.97930453595
2769,230529.70255037458
2770,750310.6161392006
2771,743335.2141789842
2772,505046.6044258962
2773,420247.79961785686
2774,1738131.804410887
2775,968937.6941485041
2776,779393.4276928706
2777,907731.9711421053
2778,449503.47275298723
2779,419046.7797045038
2780,160767.0570553177
2781,256762.82071145735
2782,811039.0417258183
2783,478581.04870868626
2784,1271518.3316389276
2785,414564.6478063709
2786,1004693.230811269
2787,388676.7987066324
2788,277856.38467167754
2789,516368.6883227336
2790,790427.5321542299
2791,523774.6527409158
2792,1092680.2834346807
2793,320565.8818690106
2794,2747058.3923393977
2795,387337.2829321577
2796,1684997.641369322
2797,415128.0224119368
2798,657898.8350945205
2799,531233.3698716928
2800,2433257.5617681933
2801,204345.3456705237
2802,902847.8172552122
2803,1924162.3061451537
2804,642598.7348323999
2805,148630.60264990726
2806,769980.9224285024
2807,178504.32791236127
2808,328742.67677048285
2809,391918.56391419173
2810,403162.09876810433
2811,450662.76027810905
2812,1519682.537841103
2813,408552.51948059816
2814,659856.332590761
2815,303146.97646362556
2816,777010.4734559109
2817,379747.7070951458
2818,232028.7378884858
2819,449887.9675201097
2820,666573.3290669909
2821,652319.9999999865
2822,1714701.6862342148
2823,615776.5719635269
2824,682099.5857657662
2825,309520.71640984225
2826,252047.88860167353
2827,1519221.1826155186
2828,898311.7050984876
2829,712057.222867924
2830,1264348.9727382825
2831,244978.9402219851
2832,415722.2927653677
2833,683414.21222411
2834,1377871.1544094034
2835,431416.62486725603
2836,424723.9637143505
2837,544027.2869682609
2838,820581.9210270786
2839,574279.1800959094
2840,543647.8958958273
2841,2074504.2611769247
2842,285745.4544786814
2843,1042636.9230267579
2844,453619.0237365422
2845,1082746.0609000148
2846,351318.75842949183
2847,460716.34742029564
2848,319125.2347267035
2849,353401.17148047197
2850,1593967.5467957323
2851,1500386.6025831855
2852,451031.6424957042
2853,1394375.4504134266
2854,2521441.1640672693
2855,613123.0223561602
2856,2241810.0404551364
2857,2015197.4168123591
2858,799949.209446093
2859,850431.9330763948
2860,1269973.131459512
2861,598068.3153438116
2862,679936.0327047775
2863,356249.99999999395
2864,855154.6339840506
2865,416680.8620010505
2866,193739.67004215904
2867,173776.16338668956
2868,575875.8903247591
2869,551291.1694923395
2870,183032.89141977284
2871,520279.1737513343
2872,1135305.546239216
2873,107036.99031552949
2874,1668762.429898792
2875,747865.6568582153
2876,448120.0432281327
2877,275245.90825168573
2878,120874.81569140781
2879,630020.5945643415
2880,780352.5894562869
2881,629315.1403652503
2882,658987.8578384696
2883,530778.6169299488
2884,582783.0061146513
2885,492131.6479559146
2886,666442.9425970216
2887,595853.1477820888
2888,492471.1138610648
2889,515375.8847939816
2890,345704.5430624207
2891,679963.8100878113
2892,520816.9168807896
2893,629188.0352290837
2894,641766.4384484636
2895,1808648.7752395733
2896,1064556.7338638636
2897,718817.3287053348
2898,568680.3824548525
2899,837213.0047410232
2900,586606.9094307524
2901,999905.7678730369
2902,473375.00018190994
2903,220271.91220635493
2904,1230818.6495255793
2905,493320.54776759155
2906,1794789.9751754461
2907,207276.0949904385
2908,3608776.9611386172
2909,625236.5122865974
2910,125297.02792868551
2911,1136774.6530664267
2912,585617.6845585421
2913,1028194.7211403392
2914,828816.5783748492
2915,562549.4807670296
2916,561875.2906001067
2917,813309.4335242677
2918,420627.91041517357
2919,596158.2141561771
2920,458379.55505029357
2921,1262103.5237235378
2922,838995.2206938426
2923,1101683.5923016903
2924,454711.39288338565
2925,354469.1436530838
2926,716425.5462966063
2927,243271.43544715983
2928,658259.3508786317
2929,509926.3786080472
2930,874999.9999999824
2931,394352.7855917699
2932,587836.5018832631
2933,348257.65129685553
2934,543587.5013493708
2935,271027.46276661154
2936,951780.4724157174
2937,707698.4605690152
2938,2201372.959469892
2939,1607621.052351308
2940,452692.03487602813
2941,723046.6578503053
2942,356266.76672596514
2943,494347.40062172955
2944,158602.74573893298
2945,497551.5768431116
2946,417602.6065062406
2947,476960.80202904355
2948,1155219.1647406498
2949,327092.422276078
2950,647642.4050033956
2951,1027550.6930999444
2952,1197980.3997524667
2953,741442.3231407383
2954,265232.5619349681
2955,1474215.3116719893
2956,378615.43019352236
2957,478703.1365842664
2958,1186239.0474466796
2959,1582096.0567360937
2960,410238.17934704944
2961,1589778.8573338771
2962,1417203.3480409454
2963,448592.95338548307
2964,1321399.3889325694
2965,526007.9354308726
2966,655749.218960194
2967,1153571.1883350154
2968,499833.46535740333
2969,849189.7854112942
2970,774132.8563913441
2971,322381.3559169321
2972,687508.786595798
2973,425276.5725165048
2974,560777.0150940914
2975,884061.335287709
2976,593565.2316820855
2977,937190.4754714543
2978,318137.0491844978
2979,640000.0000000225
2980,299289.0750938061
2981,232218.6565196502
2982,626166.6000659374
2983,1162991.362236501
2984,715232.8297060203
2985,518493.5273609117
2986,890272.1437226802
2987,162734.68463906975
2988,396326.5087689912
2989,259437.4194043337
2990,728906.812253415
2991,855883.9300167107
2992,185568.99999999718
2993,146309.5628592407
2994,608441.4506971432
2995,536545.3569011957
2996,848596.8569423427
2997,616384.90434035
2998,574595.4115863013
2999,519227.0142484173
3000,715780.8557722019
3001,1338260.4295675184
3002,371062.5539470225
3003,672449.3679894069
3004,1320179.0525218572
3005,816299.0838909883
3006,480009.5833764598
3007,925932.7269224727
3008,443539.2343313985
3009,122812.93015203977
3010,395183.63655257877
3011,421727.61160933715
3012,918577.6373894322
3013,764055.1178939679
3014,349109.08776322094
3015,436364.6004013876
3016,950724.45270625
3017,467020.5999175205
3018,453606.04577782314
3019,732827.3210621284
3020,250308.70882963532
3021,438213.01020630175
3022,2630327.100886708
3023,1394978.8562102125
3024,710353.0776743989
3025,309532.52391335653
3026,877457.6188481763
3027,744175.715862384
3028,689467.6390653783
3029,305066.32651699014
3030,870793.6037527912
3031,546596.3406288467
3032,476871.8240097275
3033,146666.00000000474
3034,1306756.0903363535
3035,950591.9023825699
3036,285552.72631001845
3037,469778.5216451854
3038,972931.8746938438
3039,444627.656996071
3040,432793.87454622576
3041,872460.1156054345
3042,396342.1223911195
3043,479142.3060082055
3044,240667.69668628793
3045,991777.2727153868
3046,760028.5678396564
3047,515884.8392058134
3048,406552.9538140566
3049,577057.1143347202
3050,564775.9016317623
3051,449300.2444273591
3052,924193.6803605985
3053,637337.794875485
3054,786941.6564786246
3055,481612.04367643275
3056,411748.6201350388
3057,460936.086479848
3058,152170.36311709127
3059,806159.6316016453
3060,924887.7996732035
3061,469272.5365792007
3062,445330.405411556
3063,302655.57276581746
3064,619033.7223592171
3065,598185.782192051
3066,1333511.7009439024
3067,1347414.689319488
3068,589521.6182460585
3069,2978350.200335803
3070,370430.11034807155
3071,282097.3683421491
3072,2494107.8367538257
3073,1434713.197601819
3074,435913.79872593394
3075,342724.8664681744
3076,430438.58324338385
3077,606336.8077663807
3078,607834.8066104746
3079,732716.1988659416
3080,375288.7956155695
3081,1138970.149824516
3082,204356.47677630547
3083,2448059.8035807675
3084,404504.649736559
3085,1457620.5225635185
3086,528896.3170885581
3087,310858.115106932
3088,608590.8309860046
3089,427478.44350612996
3090,465684.46026266884
3091,708949.0565907748
3092,1077453.5269008644
3093,749572.7820251067
3094,996955.3909663656
3095,404687.9299512401
3096,146061.59777665493
3097,1434756.1457688513
3098,288837.5916517739
3099,186479.870925744
3100,732482.1563490067
3101,1131617.843345728
3102,484794.20312032645
3103,229048.09422261006
3104,508811.18902328395
3105,938431.8558844103
3106,141655.13296751288
3107,223780.59491295097
3108,376876.9407258593
3109,655243.5428781819
3110,412286.14884257683
3111,930044.6058544617
3112,922176.9882467386
3113,471396.3313782447
3114,289707.1383588585
3115,843714.6516434201
3116,403769.6239079549
3117,623732.588345982
3118,995156.0271466161
3119,549510.6992723605
3120,652280.9897267729
3121,661506.1798776832
3122,435886.42085957114
3123,629798.1811441191
3124,574777.2530733111
3125,849005.5548083218
3126,381228.2227796818
3127,748770.0585385992
3128,484061.9064495586
3129,716971.7294067538
3130,979959.1356178509
3131,443507.5110677168
3132,1792628.9073914748
3133,264075.0869362751
3134,1492536.6787040012
3135,174725.63613201102
3136,529227.5327410636
3137,1873745.5885627056
3138,543556.3078767153
3139,529815.2005125828
3140,297786.6399961047
3141,214035.43895492278
3142,377500.0000000006
3143,1934139.6803623016
3144,907632.2377971782
3145,390333.65368123504
3146,204570.4240273893
3147,368294.8652325105
3148,834910.0863090974
3149,466516.67503351875
3150,583490.2315876031
3151,314610.0103643172
3152,306787.8224004507
3153,304210.1352999942
3154,336756.0359272552
3155,228482.21029683386
3156,1095508.2338045726
3157,1468312.0909620677
3158,952494.692424078
3159,995701.3364730483
3160,240638.65376997297
3161,175000.000000005
3162,458942.2920372597
3163,503563.9816362277
3164,910450.5634177472
3165,230655.67123079443
3166,204084.60939548933
3167,591153.6002372828
3168,2177605.996829758
3169,2409629.3148252484
3170,629535.0066551015
3171,1353767.0006828017
3172,973414.3437855913
3173,1184584.196442074
3174,322760.05457491317
3175,408657.1428221933
3176,423831.5959334431
3177,1395049.777828224
3178,1144308.0705320279
3179,579651.4389160895
3180,883750.1112072325
3181,1941954.3794435011
3182,454882.17500083806
3183,883055.630137672
3184,474191.8635539252
3185,614572.0889770348
3186,234985.93965546807
3187,775807.7005738816
3188,620609.0807041421
3189,1492494.663876231
3190,317814.62529671314
3191,1010736.9665543585
3192,433037.4622667354
3193,959149.0592922642
3194,679294.5550583763
3195,139412.56495758684
3196,234740.00657963994
3197,1382882.7981779429
3198,547559.6595661128
3199,337528.2364878752
3200,988926.8541818982
3201,258586.13753459166
3202,467094.4332809011
3203,2620344.152808294
3204,589487.2605222735
3205,695111.5182986506
3206,806108.5336506029
3207,475262.18294550385
3208,769657.8933543083
3209,489681.8859534515
3210,694981.1223059397
3211,968984.6408978283
3212,928244.7233501957
3213,1024153.488559421
3214,255239.80685671026
3215,611898.1549645003
3216,449170.0142345224
3217,1183432.4185744505
3218,215145.31162527026
3219,489319.9769191904
3220,288392.1854498126
3221,842814.221401065
3222,574001.5537239515
3223,272878.14901452395
3224,474428.03790644265
3225,687596.5329559374
3226,760371.2154772131
3227,420940.1147253633
3228,472398.07275708445
3229,284235.4035914064
3230,1189443.7866348082
3231,1979468.0388798655
3232,578455.8752043218
3233,117216.13641772937
3234,1433314.1613109587
3235,233326.53897100763
3236,589901.9669412695
3237,826035.0701912395
3238,1525931.774303874
3239,1162369.0547869413
3240,298527.67693036166
3241,339357.42470136704
3242,608687.7683695501
3243,621897.0010987594
3244,324763.3899423937
3245,369999.99999999814
3246,1394780.6473224796
3247,229417.31454880067
3248,1403092.359018564
3249,1378816.7728805884
3250,334109.98972237733
3251,456439.6884700968
3252,881155.7167344484
3253,230209.23240177616
3254,387257.5649589076
3255,543939.0938929181
3256,506507.18034924805
3257,947892.3967207397
3258,417974.73601769126
3259,324694.949365623
3260,351910.27288274904
3261,1530387.6797485529
3262,538760.93468584
3263,810536.3064882859
3264,411781.19593609864
3265,859380.330488762
3266,415145.04632911156
3267,698761.4072914154
3268,958453.9811026211
3269,595695.1952648527
3270,1110773.8721779096
3271,351357.8884275844
3272,969556.8622425776
3273,503282.161972768
3274,593615.6138647744
3275,244882.09839057535
3276,593459.5028013268
3277,1514666.4933099397
3278,2033079.034970999
3279,1324892.407387614
3280,161414.62493237006
3281,662925.1983945973
3282,505425.8885749457
3283,384203.7277117298
3284,460700.0908932465
3285,332470.00484331173
3286,519847.9412865724
3287,721784.52100151
3288,530917.8374171962
3289,383350.0191453117
3290,375098.4378214045
3291,477049.6157828064
3292,232392.83944020365
3293,457415.7910585964
3294,733513.941304439
3295,757124.9172530749
3296,411473.8068971884
3297,176618.45511465278
3298,694802.5509655176
3299,992915.2335464193
3300,891378.7225678281
3301,136448.7888417578
3302,610893.9624829493
3303,883014.8168072592
3304,617755.3802546774
3305,254447.74676753918
3306,488307.05669747555
3307,365034.53549781715
3308,330639.52100341907
3309,699704.4870127914
3310,931316.4527544859
3311,363673.27423014166
3312,606139.543331663
3313,876384.6497215491
3314,794989.6429730295
3315,1162613.1134360612
3316,458414.527969093
3317,437921.40435284877
3318,463677.97547782975
3319,486213.11414230784
3320,1746680.135153566
3321,397117.05148660246
3322,1304885.6082918388
3323,115075.953020493
3324,514392.33663306234
3325,1143866.1805020499
3326,699581.548911532
3327,389724.61300813
3328,577603.8454478564
3329,948865.5791142476
3330,1932474.4315893345
3331,580256.7681381289
3332,139096.71353074402
3333,1865045.3337696984
3334,403736.6911110918
3335,734015.6357583577
3336,189393.4989360098
3337,2105900.6222789
3338,771328.5099626515
3339,181451.52680912666
3340,714484.901541257
3341,212164.68609743402
3342,823524.3355368532
3343,401205.9890324969
3344,305899.70851243346
3345,470148.3216836706
3346,501299.9711387142
3347,759682.6731813713
3348,141856.97026810926
3349,266647.8706964571
3350,394910.15970087773
3351,1138641.9431259835
3352,530896.4725796772
3353,394950.2336773438
3354,188761.98634416293
3355,285247.918182065
3356,278130.3177522915
3357,905071.9911598797
3358,780752.3917242653
3359,1038593.8572247823
3360,576280.920668617
3361,406286.77261919464
3362,755359.1666089426
3363,786647.697134573
3364,1098402.6668134674
3365,785619.8372166886
3366,378040.23122723977
3367,511143.8409246476
3368,376378.0398283573
3369,673369.1727321359
3370,725769.9773620209
3371,1292086.121159519
3372,1880804.7990916239
3373,500601.51298879896
3374,184387.9836142115
3375,1212718.1645899788
3376,313556.21769517835
3377,667182.5432772882
3378,753068.0663841844
3379,732656.1158083366
3380,255565.35805619587
3381,187802.35322269544
3382,1169694.7494782156
3383,379428.18206793687
3384,1121742.8755979317
3385,756447.4893797608
3386,1015107.9023020407
3387,606184.3960558604
3388,1168307.7599283778
3389,308089.91606162814
3390,129470.90687865543
3391,616117.4995051493
3392,649675.2480527522
3393,899926.6757439075
3394,476636.68420061754
3395,228076.78548894057
3396,535406.4398225491
3397,835212.0085337412
3398,432448.6260718637
3399,380031.5158785131
3400,1080279.6579570575
3401,752760.7473518343
3402,444593.3118945026
3403,351531.2861597054
3404,310831.4350858925
3405,902112.3500151349
3406,436754.8375050995
3407,156679.29084764048
3408,245943.79290321935
3409,373659.4852109837
3410,654926.7467004786
3411,971324.9048214442
3412,1155003.3473228212
3413,164731.00671317126
3414,917964.8739254387
3415,1062747.9557205162
3416,160475.41921259466
3417,417526.9794905077
3418,568267.6450908744
3419,264072.5363740154
3420,1118304.5425747645
3421,821077.7457632662
3422,578159.9165127267
3423,549893.3920644238
3424,393311.28207333566
3425,212902.66734545236
3426,421743.11206217384
3427,429799.5019130349
3428,640030.6074809812
3429,647542.3550638998
3430,755007.2620498561
3431,1449281.9003846685
3432,493162.3829277661
3433,440793.6687899682
3434,1710744.0087621794
3435,805701.1984279834
3436,426414.489939191
3437,912620.4150058089
3438,131833.82318304604
3439,535743.6273108092
3440,395934.791266925
3441,730841.0093826514
3442,229433.72434070037
3443,2651826.18385962
3444,649534.5241306754
3445,1525459.137526374
3446,589906.1720952393
3447,1127141.0823569493
3448,358356.90356946946
3449,1989821.2990593612
3450,388996.1271404391
3451,471436.655867634
3452,430749.85338810395
3453,1939262.8586694726
3454,2376984.150860888
3455,304637.1974679347
3456,297704.0445953855
3457,497839.22147903225
3458,242127.48353453944
3459,1226422.9409796644
3460,846310.4947313687
3461,266698.1854177775
3462,646534.6897220325
3463,324999.9999999889
3464,1535093.0013288555
3465,1979177.3439813247
3466,474245.7356574687
3467,1458476.5206850406
3468,646622.8671790553
3469,121707.46273573818
3470,1447707.1136497527
3471,558921.6875179098
3472,685571.5020265499
3473,405596.12865674077
3474,1271912.4358678805
3475,167392.93485311064
3476,871760.4516690399
3477,1026082.7994608145
3478,639767.339905979
3479,416181.6512998562
3480,801313.4653981412
3481,250490.71658570386
3482,463631.10488264426
3483,846032.3371168727
3484,463093.92172909266
3485,410396.51213109744
3486,1984244.383059943
3487,399887.10140678176
3488,778912.9668241986
3489,624038.6792466154
3490,278942.6431561545
3491,843825.04101372
3492,1196068.7617667436
3493,309500.9398505107
3494,383294.82627042267
3495,412720.9911618443
3496,243209.6333251096
3497,305569.75350358925
3498,640837.4285658775
3499,675534.6531775829
3500,231595.35387731536
3501,350205.83463422523
3502,618963.745709124
3503,240000.0000000078
3504,1007608.1286014272
3505,394318.6630011095
3506,302401.76342722494
3507,211559.0837439629
3508,537334.2967290209
3509,572981.5967548566
3510,529781.8536662156
3511,857457.5492929823
3512,632461.4346044639
3513,901413.6995464086
3514,294335.03836613905
3515,883229.2087125261
3516,906912.356251614
3517,297933.53446548886
3518,198357.56994229957
3519,1045307.1119059323
3520,467610.5564887129
3521,557153.23493867
3522,573417.785840662
3523,1189206.589915571
3524,500011.49798309046
3525,275284.27528374916
3526,923685.8517542018
3527,1369757.2869004025
3528,558744.4672645093
3529,236360.11417636188
3530,272992.65752110345
3531,1316721.563504741
3532,560606.4619990253
3533,948791.3794994714
3534,516534.17721426405
3535,703593.2746370824
3536,474417.631674372
3537,173129.59799468613
3538,648907.8802344395
3539,425481.0316230604
3540,709144.8890324549
3541,354857.16179575113
3542,2461442.3297756934
3543,463105.24117155344
3544,165892.3190968194
3545,310903.47639849863
3546,468422.9934752003
3547,987534.8551937087
3548,694297.0875781059
3549,232142.86559697476
3550,739968.7975705467
3551,623037.1313696165
3552,590472.7779456883
3553,681934.3785584469
3554,535617.4573643006
3555,572834.5759510746
3556,2546850.659312989
3557,1293582.185949995
3558,659945.8430524529
3559,1080864.0590000907
3560,391997.99840413604
3561,318532.0287577105
3562,397963.8454206503
3563,3626902.590758288
3564,2654713.2410848234
3565,616316.1320143078
3566,1580278.0070967525
3567,510637.9560765736
3568,931069.4275636838
3569,223362.46493471996
3570,523627.1857695768
3571,239746.56965412866
3572,3010081.190278512
3573,1031108.819792941
3574,495564.08465673466
3575,754921.096644826
3576,282770.2752006906
3577,736930.7007212887
3578,453654.0660797956
3579,599124.3580543076
3580,457487.77396108356
3581,536171.1123987017
3582,511001.6801070429
3583,1691174.860545632
3584,317077.5272577262
3585,195314.7837412009
3586,561667.1788911773
3587,590463.387679695
3588,747891.0350034095
3589,1267707.1637352046
3590,500334.23106395063
3591,344448.6979119883
3592,293431.7478188068
3593,354700.6265458066
3594,1260252.1445659075
3595,957648.006695904
3596,427260.5639771048
3597,552145.9760775379
3598,738980.895667793
3599,296746.2476406249
3600,1179195.0124745704
3601,340611.93729823397
3602,1136089.7002219057
3603,643796.7069257343
3604,850456.9587139231
3605,514768.44441943016
3606,522856.9512696101
3607,1100033.7378081463
3608,137052.61694001206
3609,1069358.3182074393
3610,408705.3109905784
3611,386453.2262432282
3612,1018965.172851666
3613,1037428.0753325536
3614,257424.27748068114
3615,746748.8753678274
3616,885540.6308920312
3617,387184.2521998052
3618,132823.18383149453
3619,513210.96034877264
3620,736806.3697528442
3621,507743.14563446847
3622,223470.71939810526
3623,1551773.8316314553
3624,451596.7134485016
3625,1373132.2499968095
3626,272087.9747800961
3627,802760.6219943033
3628,614672.947417618
3629,473282.46288403624
3630,657617.0479768967
3631,1509404.3338449404
3632,304709.28608598287
3633,609139.6207970639
3634,444846.0860696292
3635,367850.5623565583
3636,1018911.7274030346
3637,1423114.6827249262
3638,246871.27531952196
3639,1124185.9976956716
3640,1720561.0244223333
3641,828623.2309302611
3642,269936.32882151176
3643,244526.59425284722
3644,168175.40384280303
3645,541264.3095817089
3646,169861.0576645603
3647,386631.10204908845
3648,1091148.882054474
3649,170000.00000000303
3650,748612.453880563
3651,508153.7378147891
3652,222952.31270477042
3653,2131444.4378595934
3654,566540.6660011368
3655,325886.48182483745
3656,1074951.2950207407
3657,804268.5068148077
3658,258214.50784428534
3659,1037659.3949077723
3660,272288.5059073863
3661,1167776.500686799
3662,588418.9051621914
3663,737536.356883653
3664,332761.3188378799
3665,1316983.753654021
3666,2165751.163051538
3667,626446.3246036305
3668,465222.1757875972
3669,1492464.7737451447
3670,353946.90634510614
3671,788648.033913716
3672,344394.8657716462
3673,489082.1713497255
3674,625815.5271721154
3675,691758.9107093894
3676,450606.0107472512
3677,2862383.6588723236
3678,609301.3021400566
3679,578775.3769861294
3680,828262.933851053
3681,182904.0457256983
3682,759468.3084676086
3683,376355.0960358709
3684,528162.3966924396
3685,610682.4505607167
3686,806622.7684966762
3687,200397.9191362724
3688,1836927.6254860773
3689,1089974.3631542122
3690,1309752.9412778511
3691,1462287.139346912
3692,281549.9591369933
3693,784796.1213410663
3694,1323232.007553342
3695,358074.38296855224
3696,1104739.5065938768
3697,440772.63698827307
3698,1091903.1976028609
3699,139195.24374573035
3700,583652.3236744443
3701,144368.08409865378
3702,833438.1545288914
3703,624165.9999999816
3704,1067195.4199418342
3705,960760.3396074119
3706,431995.68292042764
3707,916646.5142629023
3708,614599.8389200974
3709,1030356.5026084024
3710,1245222.976820002
3711,247953.06633941768
3712,3114224.8016589154
3713,1357377.571211802
3714,412600.7796309771
3715,135884.60231251945
3716,674670.2690452861
3717,1249673.6817900925
3718,486480.73629727884
3719,352267.8968917334
3720,333416.5296648081
3721,806363.0423159304
3722,254323.7775732257
3723,474723.14657029597
3724,168080.2589618048
3725,490870.51026740525
3726,919726.1902009889
3727,926328.1130674668
3728,396476.0729153029
3729,465093.1699075286
3730,949879.6183536462
3731,856352.1913137664
3732,1038604.6244254176
3733,1363552.921254921
3734,1210882.2442378316
3735,500343.77427307714
3736,2489084.6122717164
3737,328766.19111997716
3738,975338.3945594507
3739,1316608.2710900186
3740,618764.3201834944
3741,219151.58477659296
3742,362662.45658350916
3743,1888853.4203043182
3744,501971.1796656815
3745,355658.3590547819
3746,1101385.4886135643
3747,650018.719965312
3748,1146781.4366157036
3749,289111.50126307015
3750,158255.60209310663
3751,374947.815302993
3752,756536.2273429335
3753,1847864.6944643862
3754,123488.12676246432
3755,696372.9458678176
3756,411154.6359776398
3757,745327.4121102699
3758,280765.6706588025
3759,531320.0098922787
3760,499415.11971424334
3761,2180937.500643729
3762,482846.83770352014
3763,481434.78610421217
3764,572204.5088987227
3765,918106.9448373038
3766,1321699.5656463418
3767,482670.9764111905
3768,510044.6755092375
3769,215951.40611266362
3770,620899.9769752631
3771,200327.1576742859
3772,836413.7285859685
3773,425462.77234992577
3774,526543.6071710114
3775,1015262.7043452145
3776,831309.949974354
3777,410702.02607199724
3778,560218.4375687602
3779,285840.8482336843
3780,372502.1770878891
3781,1095088.3844494098
3782,752411.2167821107
3783,447808.40998472227
3784,1494586.1625877463
3785,704301.6373351972
3786,395927.1864439179
3787,435553.9927394049
3788,765459.7750462162
3789,1607505.1293474091
3790,565225.3942185297
3791,669686.8317156921
3792,807156.906225428
3793,588382.9920183676
3794,889942.9339937278
3795,743536.8615983729
3796,359176.06739692483
3797,362856.1040921959
3798,561212.4948960218
3799,227686.47014365214
3800,174301.6560553037
3801,488823.5700985767
3802,417575.91602792416
3803,370618.8230633016
3804,358619.81015332276
3805,1005197.8527250286
3806,474067.29821189464
3807,425278.67316650535
3808,1623798.415536956
3809,415601.7852780921
3810,789749.896914282
3811,1183790.1924758283
3812,169262.2552774187
3813,1589987.6287695554
3814,454655.1274145668
3815,222509.92236373597
3816,1626772.851591472
3817,419665.9999999766
3818,592690.170277873
3819,326030.76832128153
3820,278841.0502460822
3821,535878.3379812989
3822,458008.40400184266
3823,195706.71964999198
3824,1280591.7481854192
3825,1894378.2167187773
3826,283263.26454424445
3827,435030.9324777818
3828,254675.94970305962
3829,495951.0502858733
3830,939911.4923482644
3831,1580389.8146878649
3832,142409.9523744419
3833,150491.65308952506
3834,719936.802373722
3835,156159.71022432012
3836,764256.3250945185
3837,535607.2277190068
3838,606353.3121859998
3839,695936.0024213924
3840,2031082.8936554366
3841,878184.0030765474
3842,440369.7131733961
3843,660244.2972313799
3844,511305.2172270987
3845,435977.0515035543
3846,673369.1727321359
3847,902868.4820382996
3848,611696.0708235633
3849,574174.1610157059
3850,320168.1004633936
3851,418508.0198679315
3852,482590.85989814013
3853,939109.2049113385
3854,215350.5936544664
3855,1096280.6399144854
3856,832026.2610216049
3857,238723.08085674752
3858,381827.2128607681
3859,218956.21223565895
3860,970447.8298486198
3861,1332273.9070484377
3862,521957.4641585581
3863,495660.01999822445
3864,519751.509303635
3865,1142045.3817441652
3866,183425.70921204358
3867,1015552.2027243245
3868,997280.806796338
3869,327270.67501799506
3870,374870.6382690699
3871,149912.1648238521
3872,589366.8805216614
3873,338737.8156010363
3874,489542.80534822127
3875,1337005.1048604646
3876,685577.8261373065
3877,135192.38139307403
3878,577069.7719381667
3879,789314.6879704604
3880,898674.071571111
3881,329779.64279173553
3882,940021.0118856535
3883,771818.1540972474
